Price,Bedrooms,Bathrooms,Land_Area,Year,Status,Furnished,Address,Property_Type
8700000.0,2.0,2.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
32000000.0,3.0,3.0,250.0,2024.0,For Sale,No,Yeka,Villa
17500000.0,3.0,2.0,230.0,2024.0,For Sale,No,Lemi Kura,Villa
120000.0,2.0,2.0,148.0,2024.0,For Rent,Yes,Arada,Apartment
150000.0,4.0,2.0,148.0,2024.0,For Rent,Yes,Kirkos,Apartment
21000000.0,3.0,2.0,170.0,2024.0,For Sale,No,Lemi Kura,Villa
240000.0,3.0,2.0,148.0,2024.0,For Rent,Yes,Bole,Apartment
162000.0,3.0,2.0,148.0,2024.0,For Rent,No,Bole,Apartment
8000000.0,2.0,2.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
10000000.0,2.0,2.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
144000.0,3.0,2.0,148.0,2024.0,For Rent,No,Bole,Apartment
12000000.0,2.0,2.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
20000000.0,4.0,2.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
10000000.0,2.0,2.0,148.0,2024.0,For Sale,No,Yeka,Apartment
90000.0,3.0,2.0,148.0,2024.0,For Rent,No,Bole,Apartment
450000.0,4.0,3.0,148.0,2024.0,For Rent,No,Bole,Apartment
65000.0,3.0,2.0,148.0,2024.0,For Rent,No,Lemi Kura,Apartment
220000000.0,6.0,4.0,148.0,2024.0,For Sale,No,Bole,Villa
26000000.0,3.0,2.0,230.0,2024.0,For Sale,No,Lemi Kura,Villa
11500000.0,2.0,2.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
30000000.0,2.0,2.0,148.0,2024.0,For Sale,No,Bole,Apartment
19000000.0,3.0,2.0,150.0,2024.0,For Sale,No,Lemi Kura,Villa
80000.0,3.0,3.0,250.0,2024.0,For Rent,No,Lemi Kura,Villa
16000000.0,2.0,2.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
55000.0,2.0,2.0,148.0,2024.0,For Rent,No,Yeka,Apartment
21000000.0,4.0,2.0,148.0,2024.0,For Sale,No,Arada,Apartment
36000000.0,3.0,2.0,300.0,2024.0,For Sale,No,Bole,Villa
150000.0,2.0,2.0,148.0,2024.0,For Rent,No,Bole,Apartment
12000000.0,2.0,2.0,148.0,2024.0,For Sale,No,Bole,Apartment
23000000.0,3.0,2.0,175.0,2024.0,For Sale,No,Nifas Silk-Lafto,Villa
18000000.0,3.0,2.0,250.0,2024.0,For Sale,No,Lemi Kura,Villa
100000.0,3.0,2.0,148.0,2024.0,For Rent,No,Bole,Apartment
30000000.0,3.0,2.0,250.0,2024.0,For Sale,No,Lemi Kura,Villa
30000000.0,3.0,2.0,370.0,2024.0,For Sale,No,Yeka,Villa
37000000.0,3.0,2.0,175.0,2024.0,For Sale,No,Yeka,Villa
23500000.0,2.0,2.0,148.0,2024.0,For Sale,No,Yeka,Apartment
360000.0,3.0,2.0,148.0,2024.0,For Rent,No,Bole,Apartment
16500000.0,3.0,3.0,151.0,2024.0,For Sale,No,Lemi Kura,Villa
21000000.0,3.0,3.0,152.0,2024.0,For Sale,No,Lemi Kura,Villa
10500000.0,3.0,2.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
13500000.0,3.0,2.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
7000000.0,2.0,2.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
11500000.0,2.0,2.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
25000000.0,3.0,3.0,231.0,2024.0,For Sale,No,Lemi Kura,Villa
26000000.0,3.0,2.0,225.0,2024.0,For Sale,No,Lemi Kura,Villa
23000000.0,3.0,2.0,250.0,2024.0,For Sale,No,Lemi Kura,Villa
24000000.0,3.0,2.0,300.0,2024.0,For Sale,No,Lemi Kura,Villa
5500000.0,5.0,3.0,140.0,2024.0,For Sale,No,Akaky Kaliti,Villa
220000000.0,3.0,2.0,1500.0,2024.0,For Sale,No,Bole,Villa
70000.0,1.0,2.0,148.0,2024.0,For Rent,No,Addis Ketema,Apartment
95000.0,3.0,2.0,148.0,2024.0,For Rent,No,Bole,Apartment
55000.0,3.0,2.0,148.0,2024.0,For Rent,No,Bole,Apartment
100000.0,1.0,2.0,148.0,2024.0,For Rent,No,Bole,Apartment
80000.0,1.0,2.0,148.0,2024.0,For Rent,No,Bole,Apartment
85000.0,1.0,2.0,148.0,2024.0,For Rent,No,Lideta,Apartment
100000.0,2.0,2.0,148.0,2024.0,For Rent,No,Addis Ketema,Apartment
70000.0,3.0,2.0,148.0,2024.0,For Rent,No,Bole,Apartment
110000.0,1.0,2.0,148.0,2024.0,For Rent,No,Bole,Apartment
110000.0,2.0,2.0,148.0,2024.0,For Rent,No,Bole,Apartment
70000.0,3.0,2.0,148.0,2024.0,For Rent,No,Bole,Apartment
75000.0,2.0,1.0,148.0,2024.0,For Rent,No,Bole,Apartment
33000000.0,3.0,2.0,148.0,2024.0,For Sale,No,Bole,Apartment
13500000.0,3.0,2.0,0.0,2024.0,For Sale,No,Lemi Kura,Apartment
17000000.0,3.0,2.0,180.0,2024.0,For Sale,No,Lemi Kura,Villa
220000.0,3.0,3.0,148.0,2024.0,For Rent,No,Kirkos,Apartment
65000000.0,3.0,2.0,471.0,2024.0,For Sale,No,Kolfe Keranio,Villa
300000.0,2.0,2.0,148.0,2024.0,For Rent,No,Bole,Apartment
18000000.0,3.0,2.0,500.0,2024.0,For Sale,No,Addis Ketema,Villa
25000000.0,5.0,2.0,300.0,2024.0,For Sale,No,Bole,Villa
30000000.0,3.0,3.0,148.0,2024.0,For Sale,No,Lideta,Apartment
12000000.0,2.0,2.0,148.0,2024.0,For Sale,No,Addis Ketema,Apartment
12000000.0,3.0,2.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
120000.0,3.0,2.0,148.0,2024.0,For Rent,No,Addis Ketema,Apartment
30000000.0,3.0,3.0,148.0,2024.0,For Sale,No,Yeka,Apartment
29000000.0,3.0,3.0,148.0,2024.0,For Sale,No,Bole,Apartment
26000000.0,3.0,2.0,148.0,2024.0,For Sale,No,Bole,Apartment
35000000.0,3.0,3.0,148.0,2024.0,For Sale,No,Bole,Apartment
540000.0,3.0,3.0,148.0,2024.0,For Rent,No,Bole,Apartment
180000.0,2.0,2.0,148.0,2024.0,For Rent,No,Arada,Apartment
13000000.0,2.0,2.0,148.0,2024.0,For Sale,No,Yeka,Apartment
240000.0,2.0,2.0,148.0,2024.0,For Rent,No,Bole,Apartment
38000000.0,3.0,2.0,300.0,2024.0,For Sale,No,Bole,Villa
11000000.0,3.0,2.0,125.0,2024.0,For Sale,No,Lemi Kura,Villa
540000.0,3.0,2.0,148.0,2024.0,For Rent,No,Kirkos,Apartment
32000000.0,3.0,3.0,250.0,2024.0,For Sale,No,Yeka,Villa
5000000.0,2.0,2.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
324000.0,3.0,2.0,148.0,2024.0,For Rent,No,Bole,Apartment
21000000.0,3.0,2.0,148.0,2024.0,For Sale,No,Arada,Apartment
14500000.0,3.0,2.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
9500000.0,2.0,2.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
239880.0,3.0,2.0,148.0,2024.0,For Rent,No,Lideta,Apartment
14000000.0,3.0,3.0,165.0,2024.0,For Sale,No,Lemi Kura,Villa
70000.0,1.0,0.0,148.0,2024.0,For Rent,No,Yeka,Apartment
18000000.0,3.0,2.0,180.0,2024.0,For Sale,No,Yeka,Villa
13500000.0,3.0,0.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
18500000.0,3.0,2.0,232.0,2024.0,For Sale,No,Yeka,Villa
30000000.0,3.0,2.0,370.0,2024.0,For Sale,No,Yeka,Villa
50000.0,3.0,2.0,148.0,2024.0,For Rent,No,Lemi Kura,Apartment
13000000.0,3.0,3.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
239880.0,2.0,2.0,148.0,2024.0,For Rent,No,Yeka,Apartment
7000000.0,2.0,2.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
240000.0,3.0,3.0,148.0,2024.0,For Rent,No,Bole,Apartment
276000.0,2.0,3.0,148.0,2024.0,For Rent,No,Bole,Apartment
19500000.0,3.0,2.0,148.0,2024.0,For Sale,No,Lemi Kura,Villa
5199999.0,2.0,1.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
27000000.0,3.0,3.0,247.0,2024.0,For Sale,No,Nifas Silk-Lafto,Villa
27000001.0,3.0,2.0,420.0,2024.0,For Sale,No,Lemi Kura,Villa
16000000.0,3.0,2.0,250.0,2024.0,For Sale,No,Lemi Kura,Villa
9000000.0,3.0,2.0,160.0,2024.0,For Sale,No,Bole,Villa
8800000.0,2.0,2.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
336000.0,3.0,3.0,148.0,2024.0,For Rent,No,Bole,Apartment
50000.0,1.0,1.0,148.0,2024.0,For Rent,No,Yeka,Apartment
120000.0,4.0,4.0,1125.0,2024.0,For Rent,No,Bole,Villa
26000000.0,3.0,2.0,300.0,2024.0,For Sale,No,Lemi Kura,Villa
16500000.0,3.0,2.0,184.0,2024.0,For Sale,No,Yeka,Villa
14000000.0,3.0,3.0,184.0,2024.0,For Sale,No,Yeka,Villa
8199999.0,2.0,2.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
24000000.0,3.0,2.0,215.0,2024.0,For Sale,No,Yeka,Villa
22000000.0,3.0,2.0,230.0,2024.0,For Sale,No,Lemi Kura,Villa
80000.0,3.0,2.0,148.0,2024.0,For Rent,No,Yeka,Apartment
110000.0,3.0,3.0,148.0,2024.0,For Rent,No,Bole,Apartment
60000.0,3.0,2.0,148.0,2024.0,For Rent,No,Lemi Kura,Apartment
300000.0,2.0,2.0,148.0,2024.0,For Rent,No,Bole,Apartment
20000000.0,3.0,2.0,173.0,2024.0,For Sale,No,Lemi Kura,Villa
539880.0,3.0,4.0,148.0,2024.0,For Rent,No,Bole,Apartment
360000.0,4.0,4.0,148.0,2024.0,For Rent,No,Bole,Apartment
300000.0,2.0,1.0,148.0,2024.0,For Rent,No,Bole,Apartment
70000.0,3.0,1.0,148.0,2024.0,For Rent,No,Bole,Apartment
200000.0,3.0,2.0,150.0,2024.0,For Rent,No,Bole,Villa
90000.0,2.0,2.0,148.0,2024.0,For Rent,No,Bole,Apartment
90000.0,2.0,2.0,148.0,2024.0,For Rent,No,Arada,Apartment
15500000.0,2.0,2.0,148.0,2024.0,For Sale,No,Bole,Apartment
8700000.0,2.0,2.0,78.0,2024.0,For Sale,No,Lemi Kura,Apartment
26000000.0,3.0,2.0,250.0,2024.0,For Sale,No,Lemi Kura,Villa
35000000.0,3.0,2.0,350.0,2024.0,For Sale,No,Yeka,Villa
20062800.0,4.0,3.0,148.0,2024.0,For Rent,No,Kirkos,Apartment
90000.0,2.0,1.0,148.0,2024.0,For Rent,No,Yeka,Apartment
49000.0,3.0,2.0,148.0,2024.0,For Rent,No,Kirkos,Apartment
11500000.0,2.0,2.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
16500000.0,2.0,2.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
17500000.0,3.0,3.0,150.0,2024.0,For Sale,No,Lemi Kura,Villa
39900000.0,4.0,3.0,391.0,2024.0,For Sale,No,Yeka,Villa
16000000.0,4.0,1.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
15000000.0,3.0,2.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
264000.0,3.0,2.0,148.0,2024.0,For Rent,No,Bole,Apartment
17000000.0,3.0,2.0,175.0,2024.0,For Sale,No,Lemi Kura,Villa
18000000.0,3.0,2.0,250.0,2024.0,For Sale,No,Lemi Kura,Villa
17000000.0,3.0,3.0,150.0,2024.0,For Sale,No,Lemi Kura,Villa
13000000.0,3.0,2.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
34000000.0,3.0,2.0,220.0,2024.0,For Sale,No,Lemi Kura,Villa
120000.0,3.0,2.0,148.0,2024.0,For Rent,No,Bole,Apartment
30000.0,2.0,2.0,148.0,2024.0,For Rent,No,Nifas Silk-Lafto,Apartment
168000.0,2.0,2.0,148.0,2024.0,For Rent,No,Bole,Apartment
12500000.0,2.0,2.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
300000.0,2.0,2.0,148.0,2024.0,For Rent,No,Arada,Apartment
19000000.0,3.0,3.0,248.0,2024.0,For Sale,No,Lemi Kura,Villa
35000000.0,4.0,3.0,370.0,2024.0,For Sale,No,Lemi Kura,Villa
9000000.0,2.0,0.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
6000000.0,3.0,2.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
26000000.0,3.0,2.0,300.0,2024.0,For Sale,No,Lemi Kura,Villa
8700000.0,4.0,2.0,140.0,2024.0,For Sale,No,Akaky Kaliti,Villa
420000.0,3.0,2.0,148.0,2024.0,For Rent,No,Lideta,Apartment
60000.0,2.0,2.0,148.0,2024.0,For Rent,No,Lemi Kura,Apartment
65000000.0,3.0,3.0,148.0,2024.0,For Sale,No,Bole,Apartment
26000000.0,3.0,2.0,162.0,2024.0,For Sale,No,Bole,Apartment
45000000.0,2.0,2.0,625.0,2024.0,For Sale,No,Yeka,Villa
35000.0,2.0,2.0,148.0,2024.0,For Rent,No,Lemi Kura,Apartment
20000000.0,3.0,2.0,165.0,2024.0,For Sale,No,Lemi Kura,Villa
300000.0,2.0,2.0,148.0,2024.0,For Rent,No,Bole,Apartment
10244000.0,2.0,2.0,2300.0,2024.0,For Sale,No,Lemi Kura,Apartment
70000.0,3.0,2.0,148.0,2024.0,For Rent,No,Bole,Apartment
420000.0,3.0,3.0,148.0,2024.0,For Rent,No,Bole,Apartment
90000.0,2.0,2.0,125.0,2024.0,For Rent,No,Arada,Apartment
15000000.0,2.0,2.0,130.0,2024.0,For Sale,No,Nifas Silk-Lafto,Apartment
15000000.0,3.0,2.0,108.0,2024.0,For Sale,No,Nifas Silk-Lafto,Apartment
15000000.0,3.0,2.0,148.0,2024.0,For Sale,No,Nifas Silk-Lafto,Apartment
16500000.0,4.0,3.0,164.0,2024.0,For Sale,No,Lemi Kura,Apartment
65000.0,3.0,1.0,150.0,2024.0,For Rent,No,Arada,Villa
276000.0,2.0,2.0,148.0,2024.0,For Rent,No,Bole,Apartment
11000000.0,3.0,2.0,161.0,2024.0,For Sale,No,Lemi Kura,Villa
19000000.0,3.0,2.0,250.0,2024.0,For Sale,No,Yeka,Villa
300000.0,3.0,2.0,148.0,2024.0,For Rent,No,Bole,Apartment
6000000.0,2.0,1.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
20000000.0,3.0,2.0,148.0,2024.0,For Sale,No,Yeka,Apartment
11000000.0,2.0,2.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
40000000.0,2.0,2.0,233.0,2024.0,For Sale,No,Kirkos,Apartment
60000.0,2.0,2.0,148.0,2024.0,For Rent,No,Nifas Silk-Lafto,Apartment
20000000.0,5.0,3.0,150.0,2024.0,For Sale,No,Lemi Kura,Villa
192000.0,2.0,2.0,148.0,2024.0,For Rent,No,Arada,Apartment
37000000.0,3.0,2.0,302.0,2024.0,For Sale,No,Akaky Kaliti,Villa
20000000.0,3.0,3.0,150.0,2024.0,For Sale,No,Lemi Kura,Villa
180000.0,2.0,2.0,148.0,2024.0,For Rent,No,Arada,Apartment
9500000.0,2.0,2.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
28000000.0,3.0,2.0,230.0,2024.0,For Sale,No,Lemi Kura,Villa
45000000.0,3.0,2.0,370.0,2024.0,For Sale,No,Gullele,Villa
50000.0,2.0,2.0,148.0,2024.0,For Rent,No,Bole,Apartment
60000.0,2.0,2.0,148.0,2024.0,For Rent,No,Lemi Kura,Apartment
21000000.0,2.0,2.0,148.0,2024.0,For Sale,No,Arada,Apartment
300000.0,3.0,2.0,148.0,2024.0,For Rent,No,Bole,Apartment
144000.0,1.0,2.0,148.0,2024.0,For Rent,No,Yeka,Apartment
120000.0,3.0,2.0,300.0,2024.0,For Rent,No,Bole,Villa
65000000.0,3.0,2.0,471.0,2024.0,For Sale,No,Kolfe Keranio,Villa
17000000.0,4.0,3.0,150.0,2024.0,For Sale,No,Lemi Kura,Villa
180000.0,2.0,2.0,148.0,2024.0,For Rent,No,Bole,Apartment
240000.0,3.0,2.0,148.0,2024.0,For Rent,No,Bole,Apartment
75000.0,2.0,2.0,148.0,2024.0,For Rent,No,Yeka,Apartment
140000.0,2.0,2.0,100.0,2024.0,For Rent,No,Bole,Villa
25500000.0,3.0,2.0,250.0,2024.0,For Sale,No,Lemi Kura,Villa
45000000.0,3.0,2.0,148.0,2024.0,For Sale,No,Kirkos,Apartment
12000000.0,3.0,2.0,115.0,2024.0,For Sale,No,Lemi Kura,Apartment
161000.0,2.0,2.0,148.0,2024.0,For Rent,No,Yeka,Apartment
26000000.0,3.0,3.0,148.0,2024.0,For Sale,No,Lemi Kura,Villa
23000000.0,2.0,2.0,148.0,2024.0,For Sale,No,Arada,Apartment
60000.0,2.0,2.0,148.0,2024.0,For Rent,No,Lemi Kura,Apartment
25000000.0,2.0,2.0,148.0,2024.0,For Sale,No,Bole,Apartment
10000000.0,4.0,3.0,140.0,2024.0,For Sale,No,Bole,Villa
25000000.0,3.0,2.0,219.0,2024.0,For Sale,No,Lemi Kura,Villa
13500000.0,3.0,3.0,105.0,2024.0,For Sale,No,Lemi Kura,Apartment
25000000.0,3.0,3.0,282.0,2024.0,For Sale,No,Yeka,Villa
20000000.0,3.0,3.0,150.0,2024.0,For Sale,No,Lemi Kura,Villa
5000000.0,1.0,1.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
180000.0,2.0,3.0,148.0,2024.0,For Rent,No,Bole,Apartment
15000000.0,3.0,1.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
25000000.0,3.0,2.0,250.0,2024.0,For Sale,No,Lemi Kura,Villa
70000.0,2.0,2.0,148.0,2024.0,For Rent,No,Bole,Apartment
300000.0,2.0,2.0,148.0,2024.0,For Rent,No,Kirkos,Apartment
35000000.0,3.0,2.0,148.0,2024.0,For Sale,No,Bole,Apartment
12000000.0,3.0,2.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
150000.0,2.0,2.0,148.0,2024.0,For Rent,No,Arada,Apartment
300000.0,3.0,3.0,148.0,2024.0,For Rent,No,Bole,Apartment
26000000.0,3.0,3.0,148.0,2024.0,For Sale,No,Lideta,Apartment
25000.0,2.0,2.0,148.0,2024.0,For Rent,No,Lemi Kura,Apartment
22000000.0,2.0,2.0,148.0,2024.0,For Sale,No,Arada,Apartment
420000.0,3.0,3.0,148.0,2024.0,For Rent,No,Bole,Apartment
16000000.0,3.0,2.0,148.0,2024.0,For Rent,No,Addis Ketema,Apartment
85000.0,2.0,2.0,148.0,2024.0,For Rent,No,Arada,Apartment
350000.0,3.0,2.0,148.0,2024.0,For Rent,No,Bole,Apartment
120000000.0,3.0,2.0,1200.0,2024.0,For Sale,No,Nifas Silk-Lafto,Villa
18000000.0,4.0,2.0,200.0,2024.0,For Sale,No,Lemi Kura,Villa
14000000.0,2.0,2.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
150000.0,3.0,2.0,148.0,2024.0,For Rent,No,Lemi Kura,Apartment
300000.0,3.0,3.0,148.0,2024.0,For Rent,No,Kirkos,Apartment
204000.0,2.0,2.0,148.0,2024.0,For Rent,No,Yeka,Apartment
11000000.0,3.0,2.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
60000.0,2.0,2.0,148.0,2024.0,For Rent,No,Yeka,Apartment
25000000.0,3.0,2.0,148.0,2024.0,For Sale,No,Yeka,Apartment
60000000.0,4.0,2.0,400.0,2024.0,For Sale,No,Yeka,Villa
360000.0,3.0,2.0,148.0,2024.0,For Rent,No,Lideta,Apartment
300000.0,3.0,3.0,148.0,2024.0,For Rent,No,Bole,Apartment
35000000.0,3.0,3.0,280.0,2024.0,For Sale,No,Yeka,Villa
9000000.0,3.0,2.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
16000000.0,3.0,3.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
65000.0,2.0,1.0,148.0,2024.0,For Rent,No,Bole,Apartment
300000.0,3.0,2.0,148.0,2024.0,For Rent,No,Bole,Apartment
29000000.0,3.0,2.0,148.0,2024.0,For Sale,No,Kirkos,Apartment
30000000.0,3.0,2.0,200.0,2024.0,For Sale,No,Lemi Kura,Villa
30000000.0,3.0,2.0,200.0,2024.0,For Sale,No,Lemi Kura,Villa
23000000.0,2.0,2.0,180.0,2024.0,For Sale,No,Yeka,Villa
240000.0,2.0,2.0,148.0,2024.0,For Rent,No,Bole,Apartment
40000.0,3.0,2.0,148.0,2024.0,For Rent,No,Lemi Kura,Apartment
58000.0,2.0,2.0,148.0,2024.0,For Rent,No,Nifas Silk-Lafto,Apartment
144000.0,2.0,2.0,148.0,2024.0,For Rent,No,Lideta,Apartment
13000000.0,3.0,2.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
36000000.0,5.0,4.0,250.0,2024.0,For Sale,No,Yeka,Villa
80000.0,2.0,1.0,148.0,2024.0,For Rent,No,Yeka,Apartment
50000.0,2.0,1.0,148.0,2024.0,For Rent,No,Lemi Kura,Apartment
9000000.0,2.0,1.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
23500000.0,3.0,2.0,148.0,2024.0,For Sale,No,Kirkos,Apartment
90000.0,3.0,4.0,148.0,2024.0,For Rent,No,Lemi Kura,Villa
24500000.0,5.0,3.0,148.0,2024.0,For Sale,No,Lemi Kura,Villa
14000000.0,3.0,2.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
10200000.0,3.0,2.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
204000.0,2.0,1.0,148.0,2024.0,For Rent,No,Yeka,Apartment
40000.0,3.0,2.0,148.0,2024.0,For Rent,No,Lemi Kura,Apartment
50000.0,3.0,2.0,148.0,2024.0,For Rent,No,Lemi Kura,Apartment
100000.0,3.0,2.0,2.0,2024.0,For Rent,No,Bole,Villa
6500000.0,1.0,1.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
22000000.0,3.0,2.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
420000.0,3.0,2.0,148.0,2024.0,For Rent,No,Bole,Apartment
17000000.0,3.0,2.0,148.0,2024.0,For Sale,No,Bole,Apartment
200206.0,3.0,2.0,148.0,2024.0,For Rent,No,Bole,Apartment
12000000.0,3.0,2.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
140000.0,3.0,2.0,148.0,2024.0,For Rent,No,Arada,Apartment
8500000.0,2.0,2.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
85000.0,3.0,2.0,148.0,2024.0,For Rent,No,Bole,Apartment
16000000.0,2.0,2.0,148.0,2024.0,For Sale,No,Bole,Apartment
264000.0,2.0,1.0,148.0,2024.0,For Rent,No,Bole,Apartment
30000000.0,3.0,3.0,247.0,2024.0,For Sale,No,Lemi Kura,Villa
276000.0,2.0,2.0,148.0,2024.0,For Rent,No,Bole,Apartment
22000000.0,3.0,2.0,229.0,2024.0,For Sale,No,Lemi Kura,Villa
23000000.0,3.0,2.0,200.0,2024.0,For Sale,No,Lemi Kura,Villa
11000000.0,3.0,2.0,110.0,2024.0,For Sale,No,Lemi Kura,Apartment
35000000.0,3.0,3.0,250.0,2024.0,For Sale,No,Bole,Villa
80000000.0,3.0,2.0,400.0,2024.0,For Sale,No,Bole,Villa
120000.0,3.0,1.0,300.0,2024.0,For Rent,No,Bole,Villa
85000.0,2.0,2.0,148.0,2024.0,For Rent,No,Bole,Apartment
37000000.0,2.0,2.0,148.0,2024.0,For Sale,No,Bole,Apartment
80000.0,3.0,2.0,148.0,2024.0,For Rent,No,Kirkos,Apartment
70000.0,3.0,2.0,148.0,2024.0,For Rent,No,Lemi Kura,Apartment
80000.0,2.0,2.0,148.0,2024.0,For Rent,No,Yeka,Apartment
85000.0,2.0,2.0,148.0,2024.0,For Rent,No,Lemi Kura,Apartment
21500000.0,3.0,2.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
14500000.0,3.0,3.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
8500000.0,2.0,2.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
11000000.0,3.0,2.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
11000000.0,2.0,2.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
12000000.0,3.0,2.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
8800000.0,2.0,2.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
60000000.0,4.0,4.0,400.0,2024.0,For Sale,No,Yeka,Villa
34000000.0,4.0,4.0,320.0,2024.0,For Sale,No,Lemi Kura,Villa
90000000.0,4.0,3.0,500.0,2024.0,For Sale,No,Lemi Kura,Villa
360000.0,3.0,2.0,148.0,2024.0,For Rent,No,Arada,Apartment
7500000.0,2.0,2.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
26500000.0,3.0,3.0,148.0,2024.0,For Sale,No,Lemi Kura,Villa
70000.0,3.0,2.0,148.0,2024.0,For Rent,No,Arada,Apartment
216000.0,2.0,2.0,148.0,2024.0,For Rent,No,Bole,Apartment
45000000.0,4.0,4.0,329.0,2024.0,For Sale,No,Lemi Kura,Villa
60000.0,3.0,2.0,148.0,2024.0,For Rent,No,Lemi Kura,Apartment
144000.0,2.0,2.0,148.0,2024.0,For Rent,No,Arada,Apartment
18900000.0,2.0,2.0,148.0,2024.0,For Sale,No,Kirkos,Apartment
83000.0,3.0,2.0,148.0,2024.0,For Rent,No,Addis Ketema,Apartment
80000.0,3.0,3.0,148.0,2024.0,For Rent,No,Bole,Apartment
480000.0,2.0,2.0,148.0,2024.0,For Rent,No,Bole,Apartment
60000.0,1.0,1.0,148.0,2024.0,For Rent,No,Bole,Apartment
50000.0,3.0,2.0,148.0,2024.0,For Rent,No,Kolfe Keranio,Apartment
14499999.0,3.0,1.0,148.0,2024.0,For Sale,No,Nifas Silk-Lafto,Apartment
35000000.0,3.0,3.0,148.0,2024.0,For Sale,No,Yeka,Villa
19500000.0,3.0,3.0,148.0,2024.0,For Sale,No,Lemi Kura,Villa
45000000.0,3.0,2.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
20000000.0,3.0,2.0,148.0,2024.0,For Sale,No,Bole,Apartment
25000000.0,5.0,3.0,148.0,2024.0,For Sale,No,Lemi Kura,Villa
25000000.0,3.0,2.0,148.0,2024.0,For Sale,No,Lemi Kura,Villa
28000000.0,3.0,2.0,148.0,2024.0,For Sale,No,Lemi Kura,Villa
50000000.0,3.0,2.0,148.0,2024.0,For Sale,No,Kirkos,Villa
20000000.0,3.0,2.0,148.0,2024.0,For Sale,No,Yeka,Villa
12500000.0,3.0,2.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
35000000.0,2.0,2.0,148.0,2024.0,For Sale,No,Bole,Apartment
29000000.0,3.0,2.0,148.0,2024.0,For Sale,No,Bole,Apartment
25000000.0,5.0,3.0,148.0,2024.0,For Sale,No,Bole,Villa
20000000.0,3.0,2.0,148.0,2024.0,For Sale,No,Yeka,Apartment
14000000.0,1.0,1.0,148.0,2024.0,For Sale,No,Lideta,Apartment
28000000.0,3.0,2.0,148.0,2024.0,For Sale,No,Lemi Kura,Villa
14000000.0,3.0,3.0,148.0,2024.0,For Sale,No,Lemi Kura,Apartment
